SMILES,ID
CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC4OC4(C)C)c2O1)O[C@]12C(=C[C@@H]4CC1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C4=O)C3=O,pkc0011530
C=C(C(=O)[C@H](O)[C@@H](C)[C@H]1[C@@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)C(=O)C(O)=C[C@@]45C[C@@]35CC[C@]12C)C(C)C,pkc0011531
Cc1cc(=O)c2c(O)c3c(cc2o1)OCC(C)CC3,pkc0011532
C=C(C(=O)[C@H](OC(C)=O)[C@@H](C)[C@H]1[C@@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)C(=O)CC(N)[C@@]45C[C@@]35CC[C@]12C)C(C)C,pkc0011533
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC(O)[C@@]21C)C(C)C,pkc0011534
CCCC(C)C1=C2OC(O)=C(C(=O)C(C)CC)C(=O)C2(CC=C(C)C)CC(CC=C(C)C)C1(C)C,pkc0011535
COc1c(O)cccc1OCc1ccccc1,pkc0011536
C=C(C(=O)C(O)C(C)[C@H]1[C@@H](OC(C)=O)C[C@@]2(C)[C@@H]3C[C@@H](O)[C@H]4[C@H](C)C(=O)C=C[C@@]45C[C@@]35C(O)C[C@]12C)C(C)CO,pkc0011537
CCN1CC2(COC(=O)c3ccccc3NC(=O)CCC(=O)O)C(O)CC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,pkc0011538
C=C1[C@H]2CC[C@]3([C@@H]([C@H]2OC)[C@@]24CCC[C@@]5(C)CN(CC)[C@@H]2[C@@H]3C[C@@H]45)[C@@H]1O,pkc0011539
COC(C=O)=CC=C1C(=O)c2cc(OC)c(OC)cc2C2=C1CN1CCC[C@@H]1C2,pkc0011540
COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C4OC4C1=CC[N+]3([O-])C[C@@H]2OC,pkc0011541
CC[C@H]1CN[C@H](c2cc(OC)c(OC)c(O)c2CC=O)C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccccc21,pkc0011542
O=C(O)CCC(=O)Nc1ccccc1O,pkc0011543
CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)(C)O)[C@@]2(C)C1C[C@H](OC(=O)CC(C)C)C21CO1,pkc0011544
O=CC1OC1c1ccccc1,pkc0011545
CC(C1=CC=C2C3COCC4CC(=O)CCC4(C)C3CCC21C)N(C)C,pkc0011546
CCC(C)C(=O)C(=O)C(=O)C1(CC=C(C)C)CC(CCC(C)(C)OC(=O)C(F)(F)F)C(C)(C)C(C(CC(=O)O)c2ccccc2)=C1OC(=O)O,pkc0011547
O=C1C[C@@H](c2ccc(OP(=O)(O)O)cc2)Oc2cc(O)ccc21,pkc0011548
C[C@@H]1CC2(N=CC(O)S2)[C@]2(O)OC3C[C@@]4(C=O)C(CCC5C4CC[C@]4(C)C(C6=CC(=O)OC6)CC[C@]54O)CC3OC2O1,pkc0011549
CCC(OC)C(/C=C1\C(=O)C=CC1(O)CCCCCCCC(=O)OC)OC(C)=O,pkc0011550
COC[C@@]1(C)C2CC[C@]3(C)C(CC=C4C5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]43C)[C@@]2(C)CC[C@@H]1OC1OC[C@@H](OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,pkc0011551
C[C@@H]1CC[C@H]2[C@@H](CO)C(OC(=O)CCC(=O)O)O[C@@H]3O[C@]4(C)CCC1[C@@]23OO4,pkc0011552
C[C@H]1[C@@](C)(O)CCC2C(C)(CO)CCC[C@@]21C,pkc0011553
C=C(C)[C@]12C[C@@H](C)[C@@]34OC(CCCCCCCCCCCCC)(O[C@@H]1C3C1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)C=C14)O2,pkc0011554
COC1=CC2[C@H]3Cc4ccc(OC)c(OP(=O)(O)O)c4[C@@]2(CCN3C)CC1=O,pkc0011555
C[C@]12CC[C@@H]3c4ccc(OC(=O)C56C=CC=CC5O6)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,pkc0011556
CC(C)=CC(O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3C(=O)CC4C(CCC(O)C4(C)C)[C@]3(C)CC[C@]12C,pkc0011557
COc1cc(O)c2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,pkc0011558
COC(=O)CC(C1=C2OC(O)=CC(=O)C2(CC=C(C)C)CC(CC=C(C)C)C1(C)C)c1ccccc1,pkc0011559
CC(C)=CCC(OC(=O)CC(C)(C)O)C1=CC(=O)C(C(=O)O)=C(C(O)=CC=O)C1=O,pkc0011560
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1OC(C1=CC(O)C(O)(O)C=C1O)CC2=O,pkc0011561
COC(=O)C1C(O)COCC2CN3CCc4c([nH]c5ccccc45)C3CC21,pkc0011562
CC1(C)O[C@](C)(O)[C@@]2(C)C1CC(=O)[C@]1(C)C2CC[C@@]2(C)[C@H](C(C=O)=COC=O)OC(=O)[C@H]3O[C@]321,pkc0011563
COc1c(O)c(C(=O)C2CC=C(CCC=C(C)C)CC2C2C=CC=CC2)c(OC)c(OC)c1OC,pkc0011564
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCC2=C1NC1(O)C=CC=CC21O,pkc0011565
CC1(C)O[C@H]2CC(=O)OC[C@@]23C1=C(O)C(=O)[C@]1(C)C3CC[C@@]2(CO)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312,pkc0011566
COc1ccc(C(O)(CC(=O)O)[C@@H](c2coc3cc(O)ccc3c2=O)C(c2ccc(O)cc2)c2ccc(O)cc2)c(OC)c1,pkc0011567
CC1CC2CC(=O)C3CCCN4CCCC2(O)C34C1,pkc0011568
CC/C=C/CC(O)C(O)/C=C/C(O)CCCCCCC#CO,pkc0011569
C[C@]12CCC3C(CCC4C[C@@H](OC5O[C@H](CO)CC6(NCCS6)C5=O)[C@H](O)C[C@@]43C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,pkc0011570
C[N+]1=C2C=C(N/C=C/c3cc#ccc3)C(=O)c3[nH]cc(c32)CC1,pkc0011571
Cc1coc2c1C(N)C(=O)c1c-2ccc2c(C)cccc12,pkc0011572
C[C@H](C/C=C/C(C)(C)O)[C@H]1CC[C@@]2(C)C(C(=O)C=O)[C@](C)(C3CCC(O)C(C)(C)C3=O)CC[C@]12C,pkc0011573
CC1CC2C3Cn4c(cccc4=O)C(CN2CO)C13,pkc0011574
COc1ccc2cc1-c1cc(ccc1O)CC1C3=CC4(O)Oc5c(c(OC)c(OC)c6c5C(C2)N(C)CC6)OC4(O)C=C3CCN1C,pkc0011575
COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](OP(=O)(O)O)[C@H]2O)cc1O,pkc0011576
COC1=C(O)C23OC(C)C(C)(C)C2(O3)c2oc(=O)ccc21,pkc0011577
CCC(C)C(=O)C1=C(O)OC2=C(C(CC(=O)O)c3ccccc3)C(C)(C)C(CC(C)=C(C)C)CC2(CC=C(C)C)C1=O,pkc0011578
COC(=CC=O)C(=CC(=O)c1cc(=O)c2c(O)cc(O)cc2o1)c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,pkc0011579
COc1cc2c(cc1OC)[C@H]1Cc3cc(C)c(OC)c(OC)c3C[N+]1([O-])CC2,pkc0011580
CC(=O)OC1CC(O)C23COCC1(C)C2CC(O)C1(C)C3C(O)C(O)C2(C)C(c3ccoc3)CC3OC321,pkc0011581
C=C1[C@@H](O)C[C@H]2[C@](C)(C(=O)O)CCC[C@]2(C)[C@H]1CC1C(C)=CCC2C(=O)C(OC)=CC(=O)C21c1cc(=O)c2c(o1)C=C(O)C(O)C2(O)O,pkc0011582
CC1(C)C=CC2=C(O1)C(O)C(O)c1ccc(=O)oc12,pkc0011583
COC1=C(O)C(O)C2(O)C[C@H]3c4c(ccc(OC)c4OC2=C1)CCN3C,pkc0011584
COc1cc2c(cc1OCO)N1C(=O)C[C@@H]3OCC=C4CN5CC[C@]26[C@@H]5C[C@@H]4[C@@H]3[C@]16C,pkc0011585
CC(C)=CCC[C@@]1(C)C=CC(=O)C(=C(CC=C(C)C)C2=C(C(=O)O)C(=O)C3=C[C@@H]4CC5C(C)(C)O[C@@](C/C=C(\C)C(=O)O)(C4=O)[C@@]35O2)O1,pkc0011586
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CCC2=O,pkc0011587
COC1=CC(=O)C2(c3cc(=O)c4c(O)cc(O)c(O)c4o3)C(CC=C(C)C2C[C@@]2(O)C(C)(O)CC[C@H]3C(C)(C)C[C@H](O)C[C@@]32C)C1=O,pkc0011588
CC(=O)OC(C)(C)CCC(=O)[C@](C)(O)C1[C@H](O)C[C@@](C)(C2CC=C3C(C[C@H](O)[C@@H](O)C3(C)C)[C@]2(C)C(=O)O)C1(C)C,pkc0011589
COC(=O)C(O)=CC1=C(C=O)c2c(OC)c(O)cc3c2C(C1)NCC3,pkc0011590
COc1ccc(C(=O)O)c(O)c1,pkc0011591
CCCC(CC(=O)O)C1=C2OC(O)=C(C(=O)C(C)CC)C(O)C2(CC=C(C)C)CC(CC=C(C)C)C1(C)C,pkc0011592
COc1ccc(C(=O)[C@@H](c2coc3cc(O)ccc3c2=O)C(C(=O)C=CC(O)=CC=O)c2ccc(O)cc2)c(OC)c1,pkc0011593
COC(=O)C[C@H]1C(C)(C)C(N)[C@H]2CC3=C4C(O)C(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,pkc0011594
COC(=O)C1C(O)CCC(C=O)C1CC1NCCc2c1[nH]c1ccccc21,pkc0011595
COc1cc(/C=C/C(=O)OCC(Cc2ccc(O)c(OC)c2)C(COC(C)=O)Cc2ccc(OC)c(OC)c2)ccc1O,pkc0011596
COC(O)C(C(=O)O)C(C1=C2OC(O)=C(C(=O)CC(C)C)C(=O)C2(CC=C(C)C)CC(CC=C(C)C)C1(C)C)c1ccccc1,pkc0011597
Cc1cc2c(C(C)C)c(O)c(O)c(O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,pkc0011598
C=C1CCC2(OC1)OC1CC3C4C(O)C(=O)C5(O)C(O)C(O)C(O)C(O)C5(C)C4CCC3(C)C1C2CO,pkc0011599
COC1CC(C2=CC(=O)OC2)[C@@]2(C)CCC3C(CCC4CC5OC6O[C@H](C)CC7(N=CCS7)[C@]6(O)OC5C[C@@]43C=O)[C@@]12O,pkc0011600
C=C(C)C(=C)C(=O)[C@H](O)[C@@H](C)[C@H]1[C@@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)C(=O)C=C[C@@]45C[C@@]35CC[C@]12C,pkc0011601
C[C@H]1C2C(O[C@]13CC[C@@H](C)CO3)C(O)C1C3CC[C@H]4C[C@@H](O)CCC4(C)C3CC(=O)C12C,pkc0011602
CC[C@H]1NC2C[C@](C(=O)O)(c3ccc(OC)cc3NOC)C3CC1C2CO3,pkc0011603
C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](OS(=O)(=O)O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,pkc0011604
C/C(=C\C1CC(C2CCC34CC23C=CC2C3(C)CC=C5CC(C6=CC(O)C(O)C=C6)OCC5(C)C3CC(O)C24C)C(=O)O1)CO,pkc0011605
CC1=C2C3CC(C)(C)CC[C@]3(C(=O)O)CC[C@@]2(C)[C@]2(C)CCC3C(C)(C)[C@@H](OC4OC[C@@H](OC5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@@H]5OC[C@@H](O)[C@@H](O)[C@@H]5O)[C@H]4O)CC[C@]3(C)C2C1,pkc0011606
C/C=C/C(CC(C(=O)C=O)C(O)(C=O)CCCCCCCC(=O)O)OC(C)=O,pkc0011607
CCC(C)C(=O)C1=C(O)OC2=C(C(CC(=O)O)c3ccccc3)C(C)(C)C(CCC(C)(C)NC(C)=O)CC2(CC=O)C1=O,pkc0011608
C/C=C1/COC(O)C23C(=O)OC(C[C@@H]12)C12NCC[C@]31C1CC=CC=C1N2C,pkc0011609
C=C(C(=O)[C@H](OC(C)=O)[C@@H](C)[C@H]1[C@@H](OC(C)=O)C[C@@]2(C)[C@@H]3C(O)C[C@H]4[C@H](C)C(=O)C=C[C@@]45C[C@@]35CC[C@]12C)C(C)C,pkc0011610
CO[C@H]1C(=O)OC2O[C@]34C(=O)O[C@@H]5C[C@@H](C(C)(C)C)[C@]21C53[C@H](O)C1OC(=O)C(C)[C@@]14O,pkc0011611
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(O)cc(O)c2c1OC(c1ccc(O)cc1)C(O)(C(=O)O)C2O,pkc0011612
CC(CC/C=C(\C)CC/C=C(\C)CCC(O)C(C)(C)O)=C(C)CC/C=C(\C)CCC(O)C(C)(C)O,pkc0011613
COc1cc2c3c(c1OC)Oc1ccc(cc1)CC1c4c(c(O)c(OC)c(OC)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,pkc0011614
C/C=C1/CN2[C@H]3C[C@@]45C6=CC(O)C(O)C=C6N(C)[C@H]4[C@@H]2C[C@@H]1C3[C@H]5O,pkc0011615
O=C(c1ccc(O)cc1O)[C@@H]1[C@@H](c2ccc(O)cc2)O[C@@H](c2ccc(OP(=O)(O)O)cc2)[C@H]1C(=O)c1ccc(O)cc1O,pkc0011616
CC(C)(O)CCc1cc(-c2oc3c(c(=O)c2O)=C(O)C(O)(CCC(C)(C)O)C(O)(O)C=3)ccc1O,pkc0011617
CN1CC2=CC3=C(OCO3)C3OC23C(=O)Cc2cc3c(cc2C1)OCO3,pkc0011618
C/C=C1\C(=O)O[C@]2(C=O)C1O[C@H]1OC=C(C(=O)OC)[C@@H](C=O)[C@H]12,pkc0011619
CCC(O)CCCCCCCCCO[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(C)=O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]4O)[C@H]3OC(C)=O)[C@H]2O)[C@@H](O)[C@H]1O,pkc0011620
C#CO[C@H]1C[C@@]2(C)[C@@H]3C4OC4[C@H]4[C@H](C)C(=O)C=C[C@@]45C[C@@]35CC[C@]2(C)[C@H]1[C@H](C)[C@@H](OC(C)=O)C(=O)C(=C)[C@@H](C)CO,pkc0011621
O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(C4(O)C=CC(O)=CC4O)oc3c2)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H](O)[C@@H]1O,pkc0011622
COC(=O)C1=CO[C@@H](C)[C@H]2CN3CC[C@]4(C(=O)N(C)c5ccccc54)[C@@H]3C[C@H]12,pkc0011623
CC(O)C1=CN=CC2C(=O)N3CCc4c([nH]c5ccccc45)C3=CC12N,pkc0011624
COC1=CC(c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)=CC(O)C1(O)O,pkc0011625
COc1c(-c2c(C)cc(OCO)c3c(OC)cccc23)c(O)cc2c1C(C)NC(C)C2,pkc0011626
COc1c2c(cc(OC=Cc3ccc(O)cc3)c1C(=O)O)OCO2,pkc0011627
CCC(C)C(=O)C1C(=O)C2(CC=C(C)C)CC(CCC(C)(C)O)C(C)(C)C(C(CC(=O)O)c3ccccc3)=C2OC1(O)O,pkc0011628
COc1ccc2c(c1)CC1C3=C2C2=C(OCO2)C(O)C3(O)CCN1C,pkc0011629
C=CCC1=CC(c2cc(CC=C)ccc2O)=CCC1=O,pkc0011630
COC1=CC2=C3C(Cc4cc(O)c(OC)cc4C34OC14OC)NCC2,pkc0011631
O=C1c2c(O)cc(O)c(C3C(=O)C4C(=CC(O)=CC4O)OC3c3ccc(O)cc3)c2OC(c2ccc(O)cc2)C1O,pkc0011632
CC1(C)O[C@](C)(O)[C@@]2(C)C1CC(=O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3cocc3O)OC(=O)[C@H]3O[C@]321,pkc0011633
CC1CC2CC(O)C3(C(=O)O)CCCN4CCCC2C43C1,pkc0011634
CC(=O)O[C@H]1C(=O)[C@@]2(CO)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,pkc0011635
COc1ccc(C(=O)[C@@H](C2=COC3=CC(O)=CC(O)C3(O)C2=O)C(c2ccc(O)cc2)c2ccc(O)cc2)c(O)c1,pkc0011636
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1OC(c1cc#ccc1O)CC2=O,pkc0011637
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)C(O)=C1O,pkc0011638
C=C(C(=O)[C@H](OC(C)=O)[C@@H](C)[C@H]1[C@@H](OC(C)=O)C[C@@]2(C)[C@@H]3C4OC4[C@H]4[C@H](C)C(=O)C=C[C@@]45C[C@@]35COC[C@]12C)[C@@H](C)CO,pkc0011639
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5coc(O)c5)C(=O)[C@H]5O[C@]543)[C@]21C,pkc0011640
O=Cc1c(OS(=O)(=O)O)cc2c(c1O)C(=O)c1ccccc1C2=O,pkc0011641
COc1cc2c3c(c4c(c2cc1OC)=CC(OC)CC=4)CN1CCCC1C3O,pkc0011642
Cc1cc(O)ccc1-c1cc(=O)c2c(O)cc(O[C@@H]3O[C@H](COC(=O)/C=C/c4ccc(O)cc4)[C@@H](O)[C@H](O)[C@H]3OC(=O)/C=C/c3ccc(O)cc3)cc2o1,pkc0011643
CC(=O)OCC1=C2C(OC(=O)CC(C)(N)COC(C)=O)CC(C)C(=O)CC(=O)C3(C)OC3C2OC1=O,pkc0011644
C#CC(C)(C)Oc1ccc2c(C)cc(=O)oc2c1,pkc0011645
O=CC(C(=O)O)=C(O)C1=C(C=O)C(=O)c2ccccc2C1=O,pkc0011646
OC1=CC(O)C(O)(C2c3c(O)cc(O)cc3C3c4c(cc(O)cc4C4C(c5ccc(O)cc5)c5c(O)cc(O)cc5C42)OC3c2ccc(O)cc2)C=C1,pkc0011647
CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(N)C[C@]12C,pkc0011648
N=C(N)NOCC[C@@](N)(CO)C(=O)O,pkc0011649
CCN1CC2(COC(=O)c3ccccc3NC(=O)CCC(=O)O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OCO)C23)C14,pkc0011650
C=CC(O)(CCCCCCCC(=O)OC)C(=CC(OC(C)=O)C(O)CC)C(=O)O,pkc0011651
COC(=O)[C@@]12C[C@@H]3C[C@H]([C@H](C)O)C1N(CCC1c4ccccc4NC12)C3,pkc0011652
CCC1C2CCCCN3C(C4CC(C)C(=O)O4)CC(C4C(CO)C(=O)OC14)C23,pkc0011653
CCC1C2CCCCN3C(=O)CC(O)(C4C(C)C(=O)OC14)C23,pkc0011654
CC(=CC(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)C3CC=C4C(CC(=O)C(O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(C)(C)O,pkc0011655
CC(=O)OC1CC(O)C23COCC1(C)C2CC(O)C1(C)C3C(=O)C(O)C2(CO)C(c3ccoc3)CC3OC312,pkc0011656
COC1=C2c3cc(OC)c(O)cc3CC3NCCC4(C=C1O)OC234,pkc0011657
COc1ccc2c(c1)N(OC)C(=O)[C@@]21CC2N[C@H](C(C)O)C3CC1OCC23,pkc0011658
COC1=C2Oc3cc(OC)c(O)cc3C[C@@H]3N(C)CCC(O)(C=C1)C23O,pkc0011659
CC[C@H]1NC2C[C@@]3(C(=O)N(OC)c4cc(OC)cc(C)c43)C3OCC2C1[C@@H]3O,pkc0011660
CCN1CC2(COC(=O)c3ccccc3NC(=O)C(C)CC(=O)OP(=O)(O)O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,pkc0011661
NC1(O)C=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2OC(c3ccc(O)cc3)=CC(=O)C21,pkc0011662
COc1cccc2c1OC1=CC3=C(CCN(C)C3Cc3cccc(c3)Oc3c(OC)c(OC)cc4c3C(C2)N(C)CC4)C(O)C1(O)OC,pkc0011663
CCNC1C23C(OC)CCC(C=O)(COC(=O)c4ccccc4N)C2C(OC)C1(O)C1(O)CC(OC)C2CC3C1C2OC,pkc0011664
C[C@@H]1O[C@@H](O[C@@H]2C(O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)CC[C@]6(C(=O)O)COC[C@]45C)[C@]3(C)CO)OC[C@@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,pkc0011665
CC(C)=CC[C@@H]1C[C@@]23C[C@H](CC=C(C)CO)C(C)(C)OC2=C(C(=O)c2ccc(O)c(O)c2)C(=O)[C@](CC=C(C)C)(C3=O)C1(C)C,pkc0011666
C[C@]12C(O)C[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,pkc0011667
COC1=CC23CCN(C)C(Cc4ccc(OC5=CC6(C=CC5=O)CC5c7c(cc(OC)c(OC)c76)CCN5C)cc4)C2(C=C1O)O3,pkc0011668
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CC=O)[C@@H]([C@@]3(C)CC[C@H](O)CC3=O)CC[C@@]21C)C(C)C,pkc0011669
CCC1CN2CCC3=C(NC4=CC=CC(OC)C43)C2CC1/C(=C\OC)C(=O)OC,pkc0011670
COc1c(-c2ccc(O)cc2)oc2cc(O)c(CC=C(C)C)c(O)c2c1=O,pkc0011671
O=C(C1=C(c2ccc(O)cc2)O[C@H](c2ccc(O)cc2)[C@H]1C(=O)c1ccc(O)cc1O)c1ccc(O)cc1O,pkc0011672
OC1=CC(O)=C2C(c3ccc(O)cc3)C3c4cc(O)cc(O)c4C(c4ccc(O)cc4)C3c3cc(O)cc4c3C(C(c3ccc(O)cc3)O4)C23OC13,pkc0011673
C=C(C)C(CC=C(C)C)CC1C2=C(C(=O)CC(c3ccc(O)cc3O)O2)C(OC)=CC1(N)O,pkc0011674
CN1CCC2=C(C=C3OCOC3(O)C2O)[C@H]1[C@H](O)c1ccc2c(c1C(=O)O)OCO2,pkc0011675
C=CC(C)(CCC1OC1(C)C)OC(C)=O,pkc0011676
COc1c2c(cc3c1[C@]1(O)[C@H](O)[C@H](C(=O)N(C)C)[C@@H](c4ccccc4)[C@]1(c1ccc(O)cc1)O3)OCO2,pkc0011677
O=C1c2c(O)cc(O)c(C3C(=O)C4=C(O)C=C(O)CC4OC3c3ccc(O)cc3)c2OC(c2ccc(O)c(O)c2)C1O,pkc0011678
CC(=O)OC1CC(O)C23COCC1(C)C2CC(O)C(C)(C12OC1CC(c1ccoc1)C2(C)C(O)C(=O)O)C3,pkc0011679
CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4CC1C(C)(C)O[C@@]2(C/C=C(\C)O)C4=O)C3=O,pkc0011680
CC(C)=CCC12CC(CC3OC3(C)C)C(C)(C)C(C(CC(=O)O)c3ccccc3)=C1OC(O)=C(C(=O)C(C)C)C2=O,pkc0011681
C/C=C1/CN2CCc3c([nH]c4ccc(C)cc34)[C@@](CO)(C(=O)OC)[C@H]1CC2,pkc0011682
CCC(C)C(=O)C1=C(O)OC2=C(C(CC(=O)O)c3ccccc3)C(C)(C)C(CCC(C)(C)N)CC2(CC=C(C)C)C1=O,pkc0011683
C=CC(C)(C)c1cc2c(oc1=O)C(O)C(O)(OC)C(CC(O)C(C)(C)O)=C2,pkc0011684
CC[C@@]12CCCN3CCc4c(n(c5ccc(C)cc45)[C@H](O)C1)C32,pkc0011685
C[C@@H]1CC2(NCCS2)C(=O)C(O[C@@H]2CC3CCC4C(CC[C@]5(C)[C@@H](C6=C(O)C(=O)OC6)CC[C@]45O)[C@@]3(C=O)C[C@H]2O)O1,pkc0011686
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1cc(O)ccc21,pkc0011687
CC(=O)NCCS,pkc0011688
C=C1C(=O)O[C@@H]2C[C@@]3(C)CCOCC(=C)[C@@H]3C[C@H]12,pkc0011689
CC1=CC(=O)OC(C)(C)[C@@]12C[C@@H]([C@]1(C)C=CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@]4(C)O[C@@]134)OC2(C)O,pkc0011690
C/C=C1/CN2CC[C@@]34C5=CC6OC6C=C5N(C)C23C(O)C[C@@H]1C4(CO)C(=O)OC,pkc0011691
C=C1[C@@H](O)C[C@H]2[C@](C)(C(=O)O)CCC[C@]2(C)[C@H]1CC1C(C)=CCC2C(=O)C(N)(OC)CC(=O)C21c1cc(=O)c2c(O)cc(O)cc2o1,pkc0011692
CC=C1COC(=O)C12C[C@@]1(C)C([C@@H](OC(=O)/C=C/SC)CC[C@@H]1C)[C@H]2OC(C)=O,pkc0011693
COC1(O)C=C(CC[N+](C)(C)C)c2ccc3cc4c(c5c3c2C1(O)OC5)OCO4,pkc0011694
C/C=C1/C(C=O)Cc2[nH]c(=O)ccc2C1(N)CC(C)=O,pkc0011695
O=c1ccc2c(OS(=O)(=O)O)c3ccoc3cc2o1,pkc0011696
OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)OC(c2ccc(O)cc2)=CC3O)[C@H](O)[C@@H](O)[C@@H]1O,pkc0011697
C#COCC(Cc1ccc(O)c(OC)c1)C(COC(=O)/C=C/c1ccc(O)c(O)c1)Cc1ccc(O)c(OC)c1,pkc0011698
COC1C2(O)COC3=C(C)C(=O)C=CC31c1cc(O)c(O)cc1C2,pkc0011699
COc1cc2c3cc1OC1=C(C=CC4OC14OC)CC1c4c(cc(OC)c(OC)c4Oc4cccc(c4)CC3N(C)CC2)CCN1C,pkc0011700
